C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.65,2.59,0.014,0.052,0.06,0.18,0.52,0.54,0.15,0.1200499999999999,0.2782900000000002,0.004277000000000006,0.015240000000000009,0.0029700000000000017,285.58299999999997,11.889299999999999,99.505,81.33899999999998,21.458000000000002,507.0,12.1,16.29,900.0,60.0,350.0,60.0,1250.0
3.65,2.59,0.014,0.052,0.06,0.18,0.52,0.54,0.15,0.1200499999999999,0.2782900000000002,0.004277000000000006,0.015240000000000009,0.0029700000000000017,285.58299999999997,11.889299999999999,99.505,81.33899999999998,21.458000000000002,507.0,12.1,16.29,900.0,60.0,350.0,120.0,1480.0
3.65,2.59,0.014,0.052,0.06,0.18,0.52,0.54,0.15,0.1200499999999999,0.2782900000000002,0.004277000000000006,0.015240000000000009,0.0029700000000000017,285.58299999999997,11.889299999999999,99.505,81.33899999999998,21.458000000000002,507.0,12.1,16.29,900.0,60.0,400.0,8.0,1250.0
3.65,2.59,0.014,0.052,0.06,0.18,0.52,0.54,0.15,0.1200499999999999,0.2782900000000002,0.004277000000000006,0.015240000000000009,0.0029700000000000017,285.58299999999997,11.889299999999999,99.505,81.33899999999998,21.458000000000002,507.0,12.1,16.29,900.0,60.0,400.0,15.0,1100.0
3.65,2.59,0.014,0.052,0.06,0.18,0.52,0.54,0.15,0.1200499999999999,0.2782900000000002,0.004277000000000006,0.015240000000000009,0.0029700000000000017,285.58299999999997,11.889299999999999,99.505,81.33899999999998,21.458000000000002,507.0,12.1,16.29,900.0,60.0,400.0,30.0,1060.0
3.65,2.59,0.014,0.052,0.06,0.18,0.52,0.54,0.15,0.1200499999999999,0.2782900000000002,0.004277000000000006,0.015240000000000009,0.0029700000000000017,285.58299999999997,11.889299999999999,99.505,81.33899999999998,21.458000000000002,507.0,12.1,16.29,900.0,60.0,400.0,60.0,1050.0
3.65,2.59,0.014,0.052,0.06,0.18,0.52,0.54,0.15,0.1200499999999999,0.2782900000000002,0.004277000000000006,0.015240000000000009,0.0029700000000000017,285.58299999999997,11.889299999999999,99.505,81.33899999999998,21.458000000000002,507.0,12.1,16.29,900.0,60.0,400.0,120.0,1100.0
3.8,2.22,0.002,0.024,0.057,0.37,0.49,0.31,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,400.0,50.0,976.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,350.0,90.0,1125.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,370.0,90.0,1104.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,390.0,90.0,965.0
3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,0.0,0.0,272.81266408827594,9.055799999999994,92.08,79.66899999999991,19.834,654.0,4.0,64.65,910.0,90.0,410.0,90.0,967.0
3.35,2.82,0.0,0.0,0.06,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,950.0,240.0,260.0,240.0,1165.0
3.3,2.78,0.0,0.0,0.07,0.0,1.05,0.75,0.0,0.0,0.0,0.0,0.012,0.0,287.0,12.159299999999998,96.70599999999999,82.00099999999995,15.291999999999998,573.4257000000005,7.813600000000001,13.04,950.0,240.0,260.0,240.0,1155.0
3.4,2.8,0.0,0.0,0.06,0.0,0.97,0.7,0.0,0.0,0.0,0.0,0.0,0.13,319.93,8.496700000000004,79.521,78.42199999999988,22.359,493.33300000000025,11.530999999999995,73.55,950.0,240.0,260.0,240.0,1238.0
3.4,2.76,0.0,0.0,0.05,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,950.0,240.0,260.0,240.0,1085.0
3.35,2.75,0.0,0.0,0.05,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.12,0.0,2170.0,12.149299999999998,96.70599999999999,82.06099999999995,15.291999999999998,573.8584000000004,7.800600000000002,12.73,950.0,240.0,260.0,240.0,1010.0
3.4,2.8,0.0,0.0,0.07,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.18,319.65,8.496700000000004,79.521,78.42199999999988,22.359,493.56700000000023,11.530999999999995,73.55,950.0,240.0,260.0,240.0,1215.0
3.45,2.3,0.0,0.0,0.04,0.3,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,30.0,872.5
3.45,2.3,0.0,0.0,0.04,0.3,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,60.0,967.0
3.45,2.3,0.0,0.0,0.04,0.3,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,90.0,745.0
3.45,2.3,0.0,0.0,0.04,0.3,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,120.0,715.0
3.6,2.1,0.0,0.0,0.04,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,30.0,850.0
3.6,2.1,0.0,0.0,0.04,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,60.0,942.0
3.6,2.1,0.0,0.0,0.04,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,90.0,730.0
3.6,2.1,0.0,0.0,0.04,0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,898.4081920903955,90.0,300.0,120.0,685.0
3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,0.0,0.0,566.0,9.53,92.5,79.86299999999989,19.86,631.8314999999997,3.9750000000000005,67.55,840.0,60.0,375.0,45.0,1016.0
3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,0.0,0.0,566.0,9.53,92.5,79.86299999999989,19.86,631.8314999999997,3.9750000000000005,67.55,840.0,60.0,375.0,45.0,1016.0
3.46,2.61,0.023,0.02,0.038,0.25,0.54,0.03,0.0,0.04,0.0,0.0,0.0,0.0,262.0,9.48,83.5,77.93099999999987,23.886,493.09800000000024,13.703999999999994,68.65,840.0,60.0,375.0,45.0,952.0
3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,0.0,0.0,566.0,9.53,92.5,79.86299999999989,19.86,631.8314999999997,3.9750000000000005,67.55,840.0,60.0,375.0,45.0,1016.0
3.52,3.21,0.02,0.02,0.04,0.46,0.04,0.94,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,900.0,60.0,360.0,60.0,1168.0
3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,920.0,60.0,360.0,90.0,998.0
3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,920.0,60.0,360.0,90.0,998.0
3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,920.0,60.0,360.0,90.0,998.0
3.52,3.21,0.02,0.02,0.04,0.46,0.04,0.94,0.15,0.0041199999999999995,0.014639999999999988,0.002885000000000002,0.015240000000000009,0.002500000000000001,120.0,12.7303,100.0,89.24,10.74,595.4252999999999,7.214000000000004,23.107624468878218,900.0,60.0,360.0,60.0,1085.0
3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,0.015240000000000009,0.001,99.94800000000005,8.595799999999999,99.625,76.16499999999988,26.719999999999974,397.0,27.7,62.0,900.0,90.0,365.0,30.0,1111.1
3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,0.015240000000000009,0.001,99.94800000000005,8.595799999999999,99.625,76.16499999999988,26.719999999999974,397.0,27.7,62.0,900.0,90.0,365.0,60.0,1089.9
3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,0.015240000000000009,0.001,99.94800000000005,8.595799999999999,99.625,76.16499999999988,26.719999999999974,397.0,27.7,62.0,900.0,90.0,365.0,120.0,1085.7
3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,0.015240000000000009,0.001,99.94800000000005,8.595799999999999,99.625,76.16499999999988,26.719999999999974,397.0,27.7,62.0,900.0,90.0,365.0,180.0,1105.1
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,235.0,480.0,1420.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,235.0,360.0,1415.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,235.0,240.0,1420.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,375.0,120.0,980.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,375.0,240.0,940.0
3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.007560000000000004,0.0037210000000000056,0.0,0.007520000000000006,105.0,9.080199999999996,80.0,77.40799999999989,26.851999999999993,483.17600000000016,25.667999999999996,65.35,900.0,90.0,375.0,360.0,920.0
3.64,2.6,0.016,0.016,0.045,0.15,0.016,0.25,0.0,0.019,0.0,0.0,0.0,0.0,99.53,9.08599999999999,92.60900000000001,78.59499999999991,19.708,680.2739999999991,4.004,60.65,925.0,90.0,340.0,120.0,930.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,60.0,1420.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,120.0,1430.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,180.0,1450.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,300.0,240.0,1495.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,60.0,1150.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,120.0,1100.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,180.0,1105.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,350.0,240.0,1200.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,60.0,980.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,120.0,990.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,180.0,1000.0
3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,0.0,0.0,77.0,10.4735,91.63,79.31799999999994,18.730000000000004,674.6245999999998,4.112600000000001,19.43,900.0,120.0,400.0,240.0,1040.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,270.0,120.0,725.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,290.0,120.0,500.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,320.0,120.0,510.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,350.0,120.0,500.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,270.0,120.0,560.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,290.0,120.0,500.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,320.0,120.0,650.0
3.5,2.5,0.0,0.0,0.75,0.25,0.9,1.5,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,350.0,120.0,500.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,270.0,120.0,725.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,290.0,120.0,745.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,320.0,120.0,780.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,120.0,350.0,120.0,750.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,270.0,120.0,670.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,290.0,120.0,790.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,320.0,120.0,750.0
3.5,2.5,0.0,0.0,0.73,0.25,0.9,0.8,0.4,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,940.0,120.0,350.0,120.0,650.0
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,927.0,120.0,260.0,120.0,1446.4
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,927.0,120.0,316.0,120.0,1264.1
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,927.0,120.0,385.0,120.0,1061.2
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,100.6,8.8,95.2,75.50799999999987,26.739999999999977,402.01300000000003,23.075,68.05,900.0,60.0,300.0,60.0,1000.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
