C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_C
3.58,1.95,0.01,0.02,0.046,0.18,0.38,1.08,0.18,0.020380000000000006,0.013200000000000007,0.11615200000000016,0.0,0.010050000000000009,250.0,9.856100000000005,100.0,96.42999999999998,15.246999999999993,759.4501000000001,4.411,10.0,920.0,60.0,280.0,120.0,6.0
3.58,1.95,0.01,0.02,0.046,0.18,0.38,1.08,0.18,0.020380000000000006,0.013200000000000007,0.11615200000000016,0.0,0.010050000000000009,250.0,9.856100000000005,100.0,96.42999999999998,15.246999999999993,759.4501000000001,4.411,10.0,900.0,60.0,360.0,90.0,9.0
3.4,2.77,0.01,0.01,0.04,0.45,1.43,1.17,0.18,0.21768000000000018,0.0065300000000000046,0.10710900000000009,0.0,0.0009700000000000007,137.0,10.550000000000004,80.0,39.872,45.498999999999995,677.0279999999999,6.498900000000001,10.0,920.0,60.0,280.0,120.0,6.0
3.4,2.77,0.01,0.01,0.04,0.45,1.43,1.17,0.18,0.21768000000000018,0.0065300000000000046,0.10710900000000009,0.0,0.0009700000000000007,137.0,10.550000000000004,80.0,39.872,45.498999999999995,677.0279999999999,6.498900000000001,10.0,900.0,60.0,360.0,90.0,8.0
3.68,2.52,0.01,0.03,0.02,0.29,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.39044375779957,11.318200000000001,86.632,86.889,18.269999999999992,565.9501,4.890799999999998,16.8,900.0,60.0,400.0,50.0,14.4
3.56,2.46,0.01,0.03,0.03,0.24,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,82.39573253794151,11.007,91.92299999999999,89.08400000000002,14.634,760.1270000000001,5.7951999999999995,21.35,900.0,60.0,400.0,50.0,15.5
3.73,2.46,0.01,0.03,0.04,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.96460594811403,11.568899999999996,85.51100000000001,42.387,58.202000000000005,649.7450000000003,6.074,17.25,900.0,60.0,400.0,50.0,15.7
3.53,2.53,0.02,0.04,0.03,0.25,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,179.86263011090526,10.6143,86.77300000000001,75.28699999999996,19.391999999999992,593.0390000000003,3.6897999999999995,20.68,900.0,60.0,400.0,50.0,12.0
3.39,2.56,0.012,0.015,0.04,0.37,0.0,0.29,0.25,0.018709999999999997,0.012909999999999991,0.00567700000000001,0.0,0.009270000000000007,104.0,12.0,70.3,40.9,59.1,663.4397000000001,6.380700000000001,10.0,870.0,120.0,375.0,120.0,140.0
3.52,2.64,0.013,0.007,0.04,0.67,0.0,0.25,0.25,0.08709,0.00083,0.0052,0.0,1e-05,102.0,12.0,67.2,54.5,45.5,605.3830000000002,6.324199999999999,10.0,870.0,120.0,375.0,120.0,76.0
3.48,2.51,0.012,0.016,0.04,0.56,0.0,0.31,0.15,0.07417000000000003,0.0011200000000000001,0.0,0.0,0.0,130.0,12.0,71.9,51.0,49.0,504.8365,14.693,10.0,870.0,120.0,375.0,120.0,129.0
3.5,2.32,0.015,0.018,0.04,0.59,0.0,0.29,0.33,0.11094000000000002,0.0011500000000000002,0.0,0.0,0.0,230.0,12.0,83.3,18.2,81.8,496.6305,17.662,10.0,870.0,120.0,375.0,120.0,131.0
3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,0.006320000000000003,0.0,0.0,0.0,0.0,171.30931934714255,10.039400000000006,97.834,91.98199999999996,20.50399999999999,687.1800000000002,4.0019,19.91,950.0,90.0,360.0,90.0,44.1
3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,0.006320000000000003,0.0,0.0,0.0,0.0,171.30931934714255,10.039400000000006,97.834,91.98199999999996,20.50399999999999,687.1800000000002,4.0019,19.91,950.0,90.0,300.0,90.0,25.5
3.6,2.4,0.01,0.08,0.06,0.2,1.5,0.8,0.2,0.006320000000000003,0.0,0.0,0.0,0.0,171.30931934714255,10.039400000000006,97.834,91.98199999999996,20.50399999999999,687.1800000000002,4.0019,19.91,950.0,90.0,260.0,90.0,18.6
3.68,2.47,0.014,0.006,0.056,0.23,0.15,1.1,0.0,0.0015100000000000003,0.0,0.13,0.0,1e-05,100.0,9.829000000000002,97.684,97.25200000000001,14.321999999999997,846.0,4.4,10.0,900.0,90.0,310.0,55.0,42.5
3.56,2.35,0.007,0.025,0.047,0.23,0.48,0.51,0.0,0.0047300000000000016,0.0,0.0,0.0,0.0,73.0,11.833999999999996,87.0,89.86,10.5,836.0,7.9,16.0,900.0,90.0,300.0,180.0,95.0
3.6,2.4,0.007,0.022,0.045,0.23,0.0,0.62,0.0,0.009640000000000004,0.0,0.0,0.0,0.0,71.0,11.602599999999997,85.0,89.411,10.2,778.0,8.0,16.0,900.0,90.0,300.0,180.0,97.0
3.6,2.26,0.004,0.025,0.043,0.24,0.46,0.48,0.0,0.005420000000000001,0.0,0.0,0.0,0.0,60.0,11.651099999999996,87.5,89.332,15.715,890.0,6.55,16.0,900.0,90.0,300.0,180.0,137.0
3.57,2.51,0.012,0.031,0.042,0.2,0.0,0.64,0.0,0.01681000000000001,0.0,0.0,0.0,0.0,71.0,11.761099999999999,82.5,79.07200000000003,11.021999999999998,733.0,7.3,16.0,900.0,90.0,300.0,180.0,100.6
3.51,2.3,0.008,0.02,0.04,0.23,0.0,0.62,0.0,0.009770000000000004,0.0,0.0,0.0,0.0,88.0,10.9925,90.0,88.388,13.004999999999997,750.0,6.48,16.0,900.0,90.0,300.0,180.0,102.0
3.55,2.68,0.02,0.038,0.033,0.34,0.0,0.62,0.0,0.009650000000000006,0.0021300000000000017,0.005151000000000008,0.0,0.0009700000000000007,88.0,9.587299999999992,92.5,82.53399999999998,13.122,697.0,10.0,16.0,900.0,90.0,300.0,180.0,90.8
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,860.0,90.0,380.0,5.0,81.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,860.0,90.0,380.0,30.0,142.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,860.0,90.0,380.0,60.0,148.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,860.0,90.0,380.0,120.0,135.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,890.0,90.0,380.0,5.0,39.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,890.0,90.0,380.0,30.0,79.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,890.0,90.0,380.0,60.0,134.0
3.72,2.6,0.0,0.0,0.0,0.16,0.0,0.54,0.2,0.015130000000000003,0.00018999999999999998,0.0013,0.0,0.0,215.0,10.5,87.303,82.7,17.3,589.1582999999999,3.689999999999999,16.022,890.0,90.0,380.0,120.0,81.0
3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.15,0.02,0.00035000000000000005,0.0,0.0,0.0,201.719110668743,10.741299999999999,85.28300000000002,85.41300000000001,12.738999999999994,609.3965,3.8252000000000006,13.226999999999999,880.0,60.0,400.0,60.0,11.0
3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.15,0.02,0.00035000000000000005,0.0,0.0,0.0,201.719110668743,10.741299999999999,85.28300000000002,85.41300000000001,12.738999999999994,609.3965,3.8252000000000006,13.226999999999999,880.0,60.0,370.0,60.0,11.0
3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.15,0.02,0.00035000000000000005,0.0,0.0,0.0,201.719110668743,10.741299999999999,85.28300000000002,85.41300000000001,12.738999999999994,609.3965,3.8252000000000006,13.226999999999999,880.0,60.0,335.0,60.0,10.0
3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.15,0.02,0.00035000000000000005,0.0,0.0,0.0,201.719110668743,10.741299999999999,85.28300000000002,85.41300000000001,12.738999999999994,609.3965,3.8252000000000006,13.226999999999999,880.0,60.0,300.0,60.0,7.0
3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.15,0.02,0.00035000000000000005,0.0,0.0,0.0,201.719110668743,10.741299999999999,85.28300000000002,85.41300000000001,12.738999999999994,609.3965,3.8252000000000006,13.226999999999999,880.0,60.0,270.0,60.0,6.0
3.72,2.46,0.004,0.015,0.024,0.18,0.04,0.03,0.15,0.02,0.00035000000000000005,0.0,0.0,0.0,201.719110668743,10.741299999999999,85.28300000000002,85.41300000000001,12.738999999999994,609.3965,3.8252000000000006,13.226999999999999,880.0,60.0,240.0,60.0,4.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,270.0,60.0,138.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,270.0,120.0,132.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,270.0,180.0,115.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,300.0,60.0,133.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,300.0,120.0,142.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,300.0,180.0,103.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,325.0,60.0,108.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,325.0,120.0,89.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,325.0,180.0,106.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,350.0,60.0,63.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,350.0,120.0,53.0
3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0.0,0.011450000000000005,0.011620000000000002,0.003700000000000003,0.0,0.008790000000000006,100.0,10.809599999999998,80.0,62.71800000000004,51.691999999999986,741.0,4.26,21.11,900.0,120.0,350.0,180.0,43.0
3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.011300000000000003,0.0,0.0,0.0,0.0,110.0,10.291799999999997,90.0,81.96899999999997,17.411999999999992,815.0,4.27,19.62,900.0,90.0,300.0,60.0,57.0
3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.011300000000000003,0.0,0.0,0.0,0.0,110.0,10.291799999999997,90.0,81.96899999999997,17.411999999999992,815.0,4.27,19.62,900.0,90.0,300.0,120.0,76.0
3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.011300000000000003,0.0,0.0,0.0,0.0,110.0,10.291799999999997,90.0,81.96899999999997,17.411999999999992,815.0,4.27,19.62,900.0,90.0,300.0,180.0,64.0
