C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_C
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,60.0,86.3
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,120.0,89.4
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,180.0,56.5
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,240.0,23.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,360.0,20.4
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,5.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,5.5
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,7.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,8.5
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,9.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,14.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.85599999999998,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,60.0,270.0,90.0,58.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.85599999999998,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,60.0,300.0,90.0,78.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.85599999999998,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,60.0,330.0,90.0,100.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.85599999999998,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,60.0,360.0,90.0,102.0
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,392.9,9.547800000000008,90.89900000000003,77.98999999999987,28.845999999999993,496.68000000000035,13.703999999999994,67.0,900.0,60.0,270.0,90.0,40.0
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,392.9,9.547800000000008,90.89900000000003,77.98999999999987,28.845999999999993,496.68000000000035,13.703999999999994,67.0,900.0,60.0,300.0,90.0,42.5
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,392.9,9.547800000000008,90.89900000000003,77.98999999999987,28.845999999999993,496.68000000000035,13.703999999999994,67.0,900.0,60.0,330.0,90.0,58.0
3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.325,0.471,0.032,0.0,0.0,0.0,0.0,392.9,9.547800000000008,90.89900000000003,77.98999999999987,28.845999999999993,496.68000000000035,13.703999999999994,67.0,900.0,60.0,360.0,90.0,68.5
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.020960000000000013,0.0,0.0,0.0,0.0,135.0,9.045900000000012,92.0,11.0,82.0,404.0,15.0,65.3,780.0,90.0,375.0,60.0,145.0
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.020960000000000013,0.0,0.0,0.0,0.0,135.0,9.045900000000012,92.0,11.0,82.0,404.0,15.0,65.3,800.0,90.0,375.0,60.0,140.0
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.020960000000000013,0.0,0.0,0.0,0.0,135.0,9.045900000000012,92.0,11.0,82.0,404.0,15.0,65.3,830.0,90.0,375.0,60.0,130.0
3.79,3.09,0.014,0.046,0.028,0.45,0.0,0.54,0.0,0.029999999999999947,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.1030000000001,8.0,16.05,860.0,90.0,375.0,120.0,105.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.0034900000000000005,0.0,0.0,0.0,0.0,160.0,8.231300000000012,95.0,42.0,50.0,370.0,5.3,64.7,780.0,90.0,375.0,60.0,95.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.0034900000000000005,0.0,0.0,0.0,0.0,160.0,8.231300000000012,95.0,42.0,50.0,370.0,5.3,64.7,800.0,90.0,375.0,60.0,100.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.0034900000000000005,0.0,0.0,0.0,0.0,160.0,8.231300000000012,95.0,42.0,50.0,370.0,5.3,64.7,830.0,90.0,375.0,60.0,135.0
3.41,2.58,0.04,0.026,0.084,0.047,1.02,0.54,0.24,0.029999999999999947,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.1030000000001,8.0,16.05,860.0,90.0,375.0,120.0,70.0
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.90799999999999,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,120.0,300.0,75.0,12.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.90799999999999,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,120.0,300.0,120.0,11.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.90799999999999,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,120.0,300.0,150.0,10.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.90799999999999,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,120.0,350.0,75.0,9.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.90799999999999,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,120.0,350.0,120.0,8.67
3.62,2.14,0.009,0.026,0.0,0.18,0.72,0.02,0.0,0.029,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.90799999999999,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,120.0,350.0,150.0,6.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.0,8.0,16.05,900.0,120.0,300.0,75.0,4.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.0,8.0,16.05,900.0,120.0,300.0,120.0,3.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.0,8.0,16.05,900.0,120.0,300.0,150.0,3.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.0,8.0,16.05,900.0,120.0,350.0,75.0,3.0
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.0,8.0,16.05,900.0,120.0,350.0,120.0,2.67
3.58,2.08,0.042,0.024,0.0,0.2,0.1,0.43,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.0,8.0,16.05,900.0,120.0,350.0,150.0,2.67
