C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Spheroid diameter [μm],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,0.0,0.010150000000000008,200.0,9.739700000000008,24.9923,95.0,80.0,20.0,780.0,7.1,25.695,0.04,0.015,0.007,0.0,1075.0
3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,0.0,0.010150000000000008,200.0,9.739700000000008,24.9923,95.0,80.0,20.0,780.0,7.1,25.695,0.04,0.015,0.007,0.0,862.0
3.45,2.82,0.019,0.032,0.041,0.061,0.52,0.54,0.15,0.011870000000000002,0.0022399999999999994,0.005130000000000006,0.0,0.0009700000000000007,37.0,10.232599999999993,44.0,82.193,61.00100000000001,46.022,729.637,7.357299999999999,19.785,0.029717894736842103,0.0,0.0015185365853658537,0.0,1104.0
3.45,2.82,0.019,0.032,0.041,0.061,0.52,0.54,0.15,0.011870000000000002,0.0022399999999999994,0.005130000000000006,0.0,0.0009700000000000007,37.0,10.232599999999993,44.0,82.193,61.00100000000001,46.022,729.637,7.357299999999999,19.785,0.029717894736842103,0.0,0.0015185365853658537,0.0,1130.0
3.45,2.82,0.019,0.032,0.041,0.061,0.52,0.54,0.15,0.011870000000000002,0.0022399999999999994,0.005130000000000006,0.0,0.0009700000000000007,37.0,10.232599999999993,44.0,82.193,61.00100000000001,46.022,729.637,7.357299999999999,19.785,0.029717894736842103,0.0,0.0015185365853658537,0.0,1145.0
3.45,2.82,0.019,0.032,0.041,0.061,0.52,0.54,0.15,0.011870000000000002,0.0022399999999999994,0.005130000000000006,0.0,0.0009700000000000007,37.0,10.232599999999993,44.0,82.193,61.00100000000001,46.022,729.637,7.357299999999999,19.785,0.029717894736842103,0.0,0.0015185365853658537,0.0,1194.0
3.575,2.515,0.0125,0.031,0.0415,0.2,0.52,0.64,0.15,0.016470000000000005,0.0,0.0,0.0,0.0,77.5,11.418199999999995,34.5,75.0,77.98300000000003,10.991999999999997,731.8079999999999,7.2456,20.625,0.029717894736842103,0.0,0.0015185365853658537,0.0,1340.0
3.575,2.515,0.0125,0.031,0.0415,0.2,0.52,0.64,0.15,0.016470000000000005,0.0,0.0,0.0,0.0,77.5,11.418199999999995,34.5,75.0,77.98300000000003,10.991999999999997,731.8079999999999,7.2456,20.625,0.029717894736842103,0.0,0.0015185365853658537,0.0,1094.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1269.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1277.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1324.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1208.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,800.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,706.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1082.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1234.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1164.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1048.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,777.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,738.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1082.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1234.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1164.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1048.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,777.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,738.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,883.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1146.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,1182.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,941.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,754.0
3.54,2.81,0.009,0.031,0.05,0.43,1.52,0.56,0.3,0.3,0.0011700000000000002,0.0,0.0,0.0,217.3757023809524,10.494699999999998,51.669,89.177,72.23599999999996,16.895999999999997,504.76810000000006,16.849999999999987,43.405,0.3,0.0,0.0015185365853658537,0.0,685.0
3.562796668979875,2.5771603053435115,0.01,0.027,0.045,0.28,0.53,0.9,0.15,0.026130000000000014,0.0,0.0,0.0,0.0,150.0,9.798900000000009,25.8484,100.0,92.65899999999998,20.837999999999987,600.6365,3.8873999999999995,19.13,0.029717894736842103,0.0,0.0015185365853658537,0.0,1655.0
3.562796668979875,2.5771603053435115,0.01,0.027,0.045,0.28,0.53,0.9,0.15,0.026130000000000014,0.0,0.0,0.0,0.0,150.0,9.798900000000009,25.8484,100.0,92.65899999999998,20.837999999999987,600.6365,3.8873999999999995,19.13,0.029717894736842103,0.0,0.0015185365853658537,0.0,1527.0
3.562796668979875,2.5771603053435115,0.01,0.027,0.045,0.28,0.53,0.9,0.15,0.026130000000000014,0.0,0.0,0.0,0.0,150.0,9.798900000000009,25.8484,100.0,92.65899999999998,20.837999999999987,600.6365,3.8873999999999995,19.13,0.029717894736842103,0.0,0.0015185365853658537,0.0,1290.0
3.562796668979875,2.5771603053435115,0.01,0.027,0.045,0.28,0.53,0.9,0.15,0.026130000000000014,0.0,0.0,0.0,0.0,150.0,9.798900000000009,25.8484,100.0,92.65899999999998,20.837999999999987,600.6365,3.8873999999999995,19.13,0.029717894736842103,0.0,0.0015185365853658537,0.0,1116.0
3.562796668979875,2.5771603053435115,0.01,0.027,0.045,0.28,0.53,0.9,0.15,0.026130000000000014,0.0,0.0,0.0,0.0,150.0,9.798900000000009,25.8484,100.0,92.65899999999998,20.837999999999987,600.6365,3.8873999999999995,19.13,0.029717894736842103,0.0,0.0015185365853658537,0.0,1097.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,585.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,701.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1062.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1105.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1185.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1277.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1326.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1470.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1522.0
3.4,2.41,0.017,0.015,0.064,0.15,0.001,0.0,0.001,0.022170000000000002,0.009200000000000007,0.002053000000000001,0.0,0.0011800000000000007,202.88394772517648,10.250799999999995,22.821000000000005,83.883,80.0,15.770999999999999,524.2780999999997,18.551,25.4,0.029717894736842103,0.0,0.0015185365853658537,0.0,1528.0
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1598.1
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1530.4
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1505.0
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1404.9
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1366.6
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1230.3
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1194.7
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1053.9
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1034.4
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1080.3
3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.54,0.5,0.00031,0.00015000000000000004,0.0,0.0,0.0,262.2991798710793,11.551599999999999,56.4394,74.47499999999995,42.051,51.68100000000002,572.3669,6.614400000000001,49.014343093702294,0.029717894736842103,0.0,0.0015185365853658537,0.0,1015.4
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,1155.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,1325.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,1400.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,1375.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,800.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,830.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,860.0
3.5,2.5,0.01,0.027,0.03,0.25,1.1,0.6,0.23,0.01521000000000001,0.0,0.0,0.0,0.0,142.11372824066302,10.767100000000001,26.769499999999997,88.713,84.80799999999999,17.880999999999993,615.2390000000003,4.3419,16.6,0.029717894736842103,0.0,0.0015185365853658537,0.0,855.0
3.65,2.76,0.014,0.016,0.045,0.36,0.9,0.6,0.15,0.013870000000000007,0.00012,0.0,0.0,0.0,150.04320536468558,10.1877,55.8862,77.98399999999997,38.00599999999999,54.434,573.8058,6.930600000000004,21.112,0.029717894736842103,0.0,0.0015185365853658537,0.0,1262.0
3.65,2.76,0.014,0.016,0.045,0.36,0.9,0.6,0.15,0.013870000000000007,0.00012,0.0,0.0,0.0,150.04320536468558,10.1877,55.8862,77.98399999999997,38.00599999999999,54.434,573.8058,6.930600000000004,21.112,0.029717894736842103,0.0,0.0015185365853658537,0.0,1142.0
3.51,2.45,0.01,0.017,0.036,0.3,0.0,0.0,0.15,0.0031199999999999995,0.0,0.0,0.0,0.0,123.715515795513,11.8599,22.99079999999999,84.78800000000001,87.79600000000002,14.386,631.3860000000001,4.148,14.229000000000001,0.029717894736842103,0.0,0.0015185365853658537,0.0,1391.0
3.51,2.45,0.01,0.017,0.036,0.3,0.0,0.0,0.15,0.0031199999999999995,0.0,0.0,0.0,0.0,123.715515795513,11.8599,22.99079999999999,84.78800000000001,87.79600000000002,14.386,631.3860000000001,4.148,14.229000000000001,0.029717894736842103,0.0,0.0015185365853658537,0.0,1169.0
3.69,2.47,0.01,0.05,0.037,0.28,0.52,0.32,0.15,0.006950000000000001,0.0,0.0,0.0,0.0,101.14278934115723,10.834699999999998,22.065599999999996,87.15799999999999,86.78900000000002,12.573999999999998,623.8600000000001,4.389099999999999,13.265,0.029717894736842103,0.0,0.0015185365853658537,0.0,1115.0
3.69,2.47,0.01,0.05,0.037,0.28,0.52,0.32,0.15,0.006950000000000001,0.0,0.0,0.0,0.0,101.14278934115723,10.834699999999998,22.065599999999996,87.15799999999999,86.78900000000002,12.573999999999998,623.8600000000001,4.389099999999999,13.265,0.029717894736842103,0.0,0.0015185365853658537,0.0,1160.0
3.69,2.47,0.01,0.05,0.037,0.28,0.52,0.32,0.15,0.006950000000000001,0.0,0.0,0.0,0.0,101.14278934115723,10.834699999999998,22.065599999999996,87.15799999999999,86.78900000000002,12.573999999999998,623.8600000000001,4.389099999999999,13.265,0.029717894736842103,0.0,0.0015185365853658537,0.0,1025.0
3.69,2.47,0.01,0.05,0.037,0.28,0.52,0.32,0.15,0.006950000000000001,0.0,0.0,0.0,0.0,101.14278934115723,10.834699999999998,22.065599999999996,87.15799999999999,86.78900000000002,12.573999999999998,623.8600000000001,4.389099999999999,13.265,0.029717894736842103,0.0,0.0015185365853658537,0.0,1075.0
3.52,2.6,0.01,0.01,0.045,0.2,0.52,0.73,0.2,0.02074,0.0,0.0,0.0,0.0,161.2834489183979,10.168700000000007,25.4833,98.167,92.17499999999997,21.124000000000002,615.3812999999999,3.857499999999999,20.615,0.029717894736842103,0.0,0.0015185365853658537,0.0,942.0
3.52,2.6,0.01,0.01,0.045,0.2,0.52,0.73,0.2,0.02074,0.0,0.0,0.0,0.0,161.2834489183979,10.168700000000007,25.4833,98.167,92.17499999999997,21.124000000000002,615.3812999999999,3.857499999999999,20.615,0.029717894736842103,0.0,0.0015185365853658537,0.0,1108.0
3.52,2.6,0.01,0.01,0.045,0.2,0.52,0.73,0.2,0.02074,0.0,0.0,0.0,0.0,161.2834489183979,10.168700000000007,25.4833,98.167,92.17499999999997,21.124000000000002,615.3812999999999,3.857499999999999,20.615,0.029717894736842103,0.0,0.0015185365853658537,0.0,1230.0
3.46,2.48,0.01,0.02,0.043,0.39,0.52,0.8,0.15,0.007690000000000002,0.00026999999999999995,0.0,0.0,0.0,104.81635449735451,9.741999999999997,53.73,97.449,46.17,50.03500000000001,671.4830000000003,5.576999999999999,23.295,0.029717894736842103,0.0,0.0015185365853658537,0.0,1070.0
3.46,2.48,0.01,0.02,0.043,0.39,0.52,0.8,0.15,0.007690000000000002,0.00026999999999999995,0.0,0.0,0.0,104.81635449735451,9.741999999999997,53.73,97.449,46.17,50.03500000000001,671.4830000000003,5.576999999999999,23.295,0.029717894736842103,0.0,0.0015185365853658537,0.0,1275.0
3.46,2.48,0.01,0.02,0.043,0.39,0.52,0.8,0.15,0.007690000000000002,0.00026999999999999995,0.0,0.0,0.0,104.81635449735451,9.741999999999997,53.73,97.449,46.17,50.03500000000001,671.4830000000003,5.576999999999999,23.295,0.029717894736842103,0.0,0.0015185365853658537,0.0,1455.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,850.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,1000.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,1150.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,1200.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,1200.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,1100.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,800.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,920.0
3.14,2.67,0.003,0.023,0.045,0.07,0.8,0.3,0.25,0.12,0.006330000000000003,0.030212000000000003,0.0037199999999999998,0.0009700000000000007,120.0,9.992199999999997,19.2296,90.789,46.3,41.0,750.33,4.846199999999999,41.32427835051547,0.12,0.0,0.0015185365853658537,0.0,1100.0
